ProvID,Provinsi,Tanggal,Komoditas,Nilai,NilaiDiff,SemuaProvinsi,Kelompok,stdDev,Percentage,SemuaPercentage,stdDevPercentage,TanggalLast,TanggalInflasi,show,tanggal
26,Sulawesi Selatan,23 Jul 25,Beras,14500.0,Rp0,15900.0,5,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
16,Jawa Timur,23 Jul 25,Beras,14650.0,Rp0,15900.0,5,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
10,Lampung,23 Jul 25,Beras,14800.0,Rp50,15900.0,5,1050.0,0.34,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
12,Jawa Barat,23 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
2,Sumatera Utara,23 Jul 25,Beras,14900.0,Rp0,15900.0,5,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
14,Jawa Tengah,23 Jul 25,Beras,14950.0,Rp0,15900.0,5,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
1,Aceh,23 Jul 25,Beras,15150.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
30,Sulawesi Barat,23 Jul 25,Beras,15150.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
5,Kepulauan Riau,23 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
19,Nusa Tenggara Timur,23 Jul 25,Beras,15300.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
6,Jambi,23 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
9,Kepulauan Bangka Belitung,23 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
8,Sumatera Selatan,23 Jul 25,Beras,15450.0,Rp250,15900.0,4,1050.0,1.64,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
7,Bengkulu,23 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
17,Bali,23 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
11,Banten,23 Jul 25,Beras,15700.0,Rp0,15900.0,4,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
13,DKI Jakarta,23 Jul 25,Beras,16200.0,Rp0,15900.0,3,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
4,Riau,23 Jul 25,Beras,16300.0,Rp0,15900.0,3,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
20,Kalimantan Barat,23 Jul 25,Beras,16400.0,Rp0,15900.0,3,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
23,Kalimantan Timur,23 Jul 25,Beras,16450.0,Rp50,15900.0,3,1050.0,0.3,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
27,Sulawesi Tenggara,23 Jul 25,Beras,16550.0,Rp0,15900.0,3,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
25,Gorontalo,23 Jul 25,Beras,16650.0,Rp0,15900.0,3,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
29,Sulawesi Utara,23 Jul 25,Beras,16650.0,Rp50,15900.0,3,1050.0,0.3,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
32,Maluku Utara,23 Jul 25,Beras,16700.0,Rp0,15900.0,3,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
28,Sulawesi Tengah,23 Jul 25,Beras,16850.0,Rp0,15900.0,2,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
3,Sumatera Barat,23 Jul 25,Beras,16900.0,Rp0,15900.0,2,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
31,Maluku,23 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
34,Papua Barat,23 Jul 25,Beras,17000.0,Rp50,15900.0,2,1050.0,0.29,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
24,Kalimantan Utara,23 Jul 25,Beras,17050.0,Rp0,15900.0,2,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
21,Kalimantan Selatan,23 Jul 25,Beras,17350.0,Rp0,15900.0,2,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
22,Kalimantan Tengah,23 Jul 25,Beras,17550.0,Rp50,15900.0,2,1050.0,0.29,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
33,Papua,23 Jul 25,Beras,18650.0,Rp0,15900.0,1,1050.0,0.0,0.0,,22 Jul 25,23 Jul / 22 Jul,True,2025-07-23
18,Nusa Tenggara Barat,24 Jul 25,Beras,14100.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
15,DI Yogyakarta,24 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
26,Sulawesi Selatan,24 Jul 25,Beras,14450.0,-Rp50,15900.0,5,1050.0,-0.34,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
16,Jawa Timur,24 Jul 25,Beras,14650.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
10,Lampung,24 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
12,Jawa Barat,24 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
2,Sumatera Utara,24 Jul 25,Beras,14900.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
14,Jawa Tengah,24 Jul 25,Beras,14950.0,Rp0,15900.0,5,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
30,Sulawesi Barat,24 Jul 25,Beras,15150.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
1,Aceh,24 Jul 25,Beras,15200.0,Rp50,15900.0,4,1050.0,0.33,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
5,Kepulauan Riau,24 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
19,Nusa Tenggara Timur,24 Jul 25,Beras,15300.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
6,Jambi,24 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
9,Kepulauan Bangka Belitung,24 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
8,Sumatera Selatan,24 Jul 25,Beras,15450.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
7,Bengkulu,24 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
17,Bali,24 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
11,Banten,24 Jul 25,Beras,15700.0,Rp0,15900.0,4,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
13,DKI Jakarta,24 Jul 25,Beras,16200.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
4,Riau,24 Jul 25,Beras,16300.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
20,Kalimantan Barat,24 Jul 25,Beras,16400.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
23,Kalimantan Timur,24 Jul 25,Beras,16450.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
27,Sulawesi Tenggara,24 Jul 25,Beras,16500.0,-Rp50,15900.0,3,1050.0,-0.3,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
25,Gorontalo,24 Jul 25,Beras,16650.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
29,Sulawesi Utara,24 Jul 25,Beras,16650.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
32,Maluku Utara,24 Jul 25,Beras,16700.0,Rp0,15900.0,3,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
28,Sulawesi Tengah,24 Jul 25,Beras,16850.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
3,Sumatera Barat,24 Jul 25,Beras,16900.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
31,Maluku,24 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
34,Papua Barat,24 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
24,Kalimantan Utara,24 Jul 25,Beras,17050.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
21,Kalimantan Selatan,24 Jul 25,Beras,17350.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
22,Kalimantan Tengah,24 Jul 25,Beras,17550.0,Rp0,15900.0,2,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
33,Papua,24 Jul 25,Beras,18650.0,Rp0,15900.0,1,1050.0,0.0,0.0,,23 Jul 25,24 Jul / 23 Jul,True,2025-07-24
18,Nusa Tenggara Barat,25 Jul 25,Beras,14000.0,-Rp100,15900.0,5,1050.0,-0.71,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
15,DI Yogyakarta,25 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
26,Sulawesi Selatan,25 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
16,Jawa Timur,25 Jul 25,Beras,14650.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
10,Lampung,25 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
12,Jawa Barat,25 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
2,Sumatera Utara,25 Jul 25,Beras,14900.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
14,Jawa Tengah,25 Jul 25,Beras,14950.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
30,Sulawesi Barat,25 Jul 25,Beras,15150.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
1,Aceh,25 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
5,Kepulauan Riau,25 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
19,Nusa Tenggara Timur,25 Jul 25,Beras,15300.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
6,Jambi,25 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
9,Kepulauan Bangka Belitung,25 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
8,Sumatera Selatan,25 Jul 25,Beras,15450.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
7,Bengkulu,25 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
17,Bali,25 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
11,Banten,25 Jul 25,Beras,15700.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
13,DKI Jakarta,25 Jul 25,Beras,16200.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
4,Riau,25 Jul 25,Beras,16300.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
20,Kalimantan Barat,25 Jul 25,Beras,16400.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
23,Kalimantan Timur,25 Jul 25,Beras,16500.0,Rp50,15900.0,3,1050.0,0.3,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
27,Sulawesi Tenggara,25 Jul 25,Beras,16500.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
29,Sulawesi Utara,25 Jul 25,Beras,16650.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
25,Gorontalo,25 Jul 25,Beras,16700.0,Rp50,15900.0,3,1050.0,0.3,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
32,Maluku Utara,25 Jul 25,Beras,16700.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
28,Sulawesi Tengah,25 Jul 25,Beras,16850.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
3,Sumatera Barat,25 Jul 25,Beras,16900.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
31,Maluku,25 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
34,Papua Barat,25 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
24,Kalimantan Utara,25 Jul 25,Beras,17050.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
21,Kalimantan Selatan,25 Jul 25,Beras,17350.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
22,Kalimantan Tengah,25 Jul 25,Beras,17550.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
33,Papua,25 Jul 25,Beras,18650.0,Rp0,15900.0,1,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-25
18,Nusa Tenggara Barat,25 Jul 25,Beras,14000.0,-Rp100,15900.0,5,1050.0,-0.71,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
15,DI Yogyakarta,25 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
26,Sulawesi Selatan,25 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
16,Jawa Timur,25 Jul 25,Beras,14650.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
10,Lampung,25 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
12,Jawa Barat,25 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
2,Sumatera Utara,25 Jul 25,Beras,14900.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
14,Jawa Tengah,25 Jul 25,Beras,14950.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
30,Sulawesi Barat,25 Jul 25,Beras,15150.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
1,Aceh,25 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
5,Kepulauan Riau,25 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
19,Nusa Tenggara Timur,25 Jul 25,Beras,15300.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
6,Jambi,25 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
9,Kepulauan Bangka Belitung,25 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
8,Sumatera Selatan,25 Jul 25,Beras,15450.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
7,Bengkulu,25 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
17,Bali,25 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
11,Banten,25 Jul 25,Beras,15700.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
13,DKI Jakarta,25 Jul 25,Beras,16200.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
4,Riau,25 Jul 25,Beras,16300.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
20,Kalimantan Barat,25 Jul 25,Beras,16400.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
23,Kalimantan Timur,25 Jul 25,Beras,16500.0,Rp50,15900.0,3,1050.0,0.3,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
27,Sulawesi Tenggara,25 Jul 25,Beras,16500.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
29,Sulawesi Utara,25 Jul 25,Beras,16650.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
25,Gorontalo,25 Jul 25,Beras,16700.0,Rp50,15900.0,3,1050.0,0.3,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
32,Maluku Utara,25 Jul 25,Beras,16700.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
28,Sulawesi Tengah,25 Jul 25,Beras,16850.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
3,Sumatera Barat,25 Jul 25,Beras,16900.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
31,Maluku,25 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
34,Papua Barat,25 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
24,Kalimantan Utara,25 Jul 25,Beras,17050.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
21,Kalimantan Selatan,25 Jul 25,Beras,17350.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
22,Kalimantan Tengah,25 Jul 25,Beras,17550.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
33,Papua,25 Jul 25,Beras,18650.0,Rp0,15900.0,1,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-26
18,Nusa Tenggara Barat,25 Jul 25,Beras,14000.0,-Rp100,15900.0,5,1050.0,-0.71,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
15,DI Yogyakarta,25 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
26,Sulawesi Selatan,25 Jul 25,Beras,14450.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
16,Jawa Timur,25 Jul 25,Beras,14650.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
10,Lampung,25 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
12,Jawa Barat,25 Jul 25,Beras,14800.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
2,Sumatera Utara,25 Jul 25,Beras,14900.0,Rp0,15900.0,5,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
14,Jawa Tengah,25 Jul 25,Beras,14950.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
30,Sulawesi Barat,25 Jul 25,Beras,15150.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
1,Aceh,25 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
5,Kepulauan Riau,25 Jul 25,Beras,15200.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
19,Nusa Tenggara Timur,25 Jul 25,Beras,15300.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
6,Jambi,25 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
9,Kepulauan Bangka Belitung,25 Jul 25,Beras,15400.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
8,Sumatera Selatan,25 Jul 25,Beras,15450.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
7,Bengkulu,25 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
17,Bali,25 Jul 25,Beras,15600.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
11,Banten,25 Jul 25,Beras,15700.0,Rp0,15900.0,4,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
13,DKI Jakarta,25 Jul 25,Beras,16200.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
4,Riau,25 Jul 25,Beras,16300.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
20,Kalimantan Barat,25 Jul 25,Beras,16400.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
23,Kalimantan Timur,25 Jul 25,Beras,16500.0,Rp50,15900.0,3,1050.0,0.3,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
27,Sulawesi Tenggara,25 Jul 25,Beras,16500.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
29,Sulawesi Utara,25 Jul 25,Beras,16650.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
25,Gorontalo,25 Jul 25,Beras,16700.0,Rp50,15900.0,3,1050.0,0.3,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
32,Maluku Utara,25 Jul 25,Beras,16700.0,Rp0,15900.0,3,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
28,Sulawesi Tengah,25 Jul 25,Beras,16850.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
3,Sumatera Barat,25 Jul 25,Beras,16900.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
31,Maluku,25 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
34,Papua Barat,25 Jul 25,Beras,17000.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
24,Kalimantan Utara,25 Jul 25,Beras,17050.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
21,Kalimantan Selatan,25 Jul 25,Beras,17350.0,Rp0,15900.0,2,1050.0,0.0,0.0,,24 Jul 25,25 Jul / 24 Jul,True,2025-07-27
