Tanggal,Provinsi,Komoditas,Nilai,NilaiDiff,lag_1,lag_7,rolling_mean_7,rolling_std_7
2025-12-30,Kalimantan Selatan,Beras,17550.0,Rp0,17400.0,16200.0,17042.85714285714,1065.531389897913
2025-12-30,Kalimantan Tengah,Beras,17900.0,Rp50,17550.0,16300.0,17271.428571428572,1051.1331753787194
2025-12-30,Sumatera Barat,Beras,18200.0,Rp50,17900.0,16600.0,17500.0,1054.7511554869043
2025-12-30,Bengkulu,Beras,15500.0,Rp0,18200.0,18750.0,17035.714285714286,1125.727278146238
2025-12-30,Papua Barat,Beras,16850.0,Rp0,15500.0,15400.0,17242.85714285714,881.4895402241525
2025-12-31,Sulawesi Selatan,Beras,14100.0,Rp0,16850.0,17300.0,16785.714285714286,1476.1194299341191
2025-12-31,DI Yogyakarta,Beras,14200.0,Rp0,14100.0,17400.0,16328.57142857143,1728.163076520198
2025-12-31,Jawa Timur,Beras,14550.0,Rp0,14200.0,17550.0,15900.0,1746.663486002146
2025-12-31,Lampung,Beras,14700.0,Rp0,14550.0,17900.0,15442.857142857143,1542.8406083768534
2025-12-31,Jawa Barat,Beras,14800.0,Rp0,14700.0,18200.0,14957.142857142857,952.3779761853933
2025-12-31,Jambi,Beras,15400.0,Rp0,14800.0,15500.0,14942.857142857143,943.5873795554436
2025-12-31,Aceh,Beras,15100.0,Rp0,15400.0,16850.0,14692.857142857143,464.0658820212214
2025-12-31,Sulawesi Utara,Beras,15000.0,Rp0,15100.0,14100.0,14821.42857142857,391.425964536548
2025-12-31,Nusa Tenggara Barat,Beras,13850.0,Rp0,15000.0,14200.0,14771.42857142857,493.1676040793151
2025-12-31,Sumatera Utara,Beras,15100.0,-Rp50,13850.0,14550.0,14850.0,495.81582602054414
2025-12-31,Kepulauan Riau,Beras,15300.0,Rp0,15100.0,14700.0,14935.714285714286,516.9737950429069
2025-12-31,Kepulauan Bangka Belitung,Beras,15300.0,Rp0,15300.0,14800.0,15007.142857142857,529.4876229491613
2025-12-31,Nusa Tenggara Timur,Beras,15300.0,Rp0,15300.0,15400.0,14992.857142857143,518.3536207934469
2025-12-31,Banten,Beras,14950.0,Rp0,15300.0,15100.0,14971.42857142857,516.2824992645059
2025-12-31,Jawa Tengah,Beras,15000.0,-Rp50,14950.0,15000.0,14971.42857142857,516.2824992645059
2025-12-31,Sulawesi Tengah,Beras,15350.0,Rp0,15000.0,13850.0,15185.714285714286,165.1117947368936
2025-12-31,Sulawesi Barat,Beras,14350.0,Rp0,15350.0,15100.0,15078.57142857143,359.23198499977474
2025-12-31,Bali,Beras,15400.0,Rp0,14350.0,15300.0,15092.857142857143,371.29118338093076
2025-12-31,Sumatera Selatan,Beras,15500.0,Rp0,15400.0,15300.0,15121.42857142857,396.71268240408074
2025-12-31,Gorontalo,Beras,15500.0,Rp0,15500.0,15300.0,15150.0,418.33001326621087
2025-12-31,Kalimantan Timur,Beras,16200.0,Rp0,15500.0,14950.0,15328.57142857143,561.1425419448987
2025-12-31,DKI Jakarta,Beras,16300.0,Rp0,16200.0,15000.0,15514.285714285714,643.3728090525184
2025-12-31,Riau,Beras,16350.0,Rp0,16300.0,15350.0,15657.142857142857,708.5363854619353
2025-12-31,Kalimantan Barat,Beras,16600.0,Rp0,16350.0,14350.0,15978.57142857143,494.8544759632138
2025-12-31,Kalimantan Utara,Beras,17250.0,-Rp50,16600.0,15400.0,16242.857142857143,614.0226457744574
2025-12-31,Sulawesi Tenggara,Beras,15500.0,Rp0,17250.0,15500.0,16242.857142857143,614.0226457744574
2025-12-31,Bengkulu,Beras,15500.0,Rp0,15500.0,15500.0,16242.857142857143,614.0226457744574
2025-12-31,Maluku Utara,Beras,17400.0,Rp0,15500.0,16200.0,16414.285714285714,752.0606611806061
2025-12-31,Kalimantan Selatan,Beras,17550.0,Rp0,17400.0,16300.0,16592.85714285714,860.9241988646678
2025-12-31,Kalimantan Tengah,Beras,17900.0,Rp0,17550.0,16350.0,16814.285714285714,979.2489833688957
2025-12-31,Sumatera Barat,Beras,18200.0,Rp0,17900.0,16600.0,17042.85714285714,1100.1623256855069
2025-12-31,Papua,Beras,18750.0,Rp0,18200.0,17250.0,17257.14285714286,1278.8108315376003
2025-12-31,Maluku,Beras,16650.0,Rp0,18750.0,15500.0,17421.428571428572,1072.7135152104415
2025-12-31,Papua Barat,Beras,16850.0,Rp0,16650.0,15500.0,17614.285714285714,739.2080704575393
2026-01-01,DI Yogyakarta,Beras,14200.0,Rp0,16850.0,17400.0,17157.14285714286,1495.946905093167
2026-01-01,Sulawesi Selatan,Beras,14250.0,Rp150,14200.0,17550.0,16685.714285714286,1833.419911375716
2026-01-01,Sulawesi Barat,Beras,14350.0,Rp0,14250.0,17900.0,16178.57142857143,1929.9950653773649
2026-01-01,Jawa Timur,Beras,14550.0,Rp0,14350.0,18200.0,15657.142857142857,1780.0815925653944
2026-01-01,Lampung,Beras,14700.0,Rp0,14550.0,18750.0,15078.57142857143,1156.0915271062684
2026-01-01,Jawa Barat,Beras,14800.0,Rp0,14700.0,16650.0,14814.285714285714,925.4342609973321
2026-01-01,Sulawesi Tengah,Beras,15350.0,Rp0,14800.0,16850.0,14600.0,399.999999998702
2026-01-01,Sumatera Utara,Beras,15100.0,Rp0,15350.0,14200.0,14728.57142857143,394.6064947683122
2026-01-01,Sulawesi Utara,Beras,15000.0,Rp0,15100.0,14250.0,14835.714285714286,341.2163117843163
2026-01-01,Aceh,Beras,15100.0,Rp0,15000.0,14350.0,14942.857142857143,274.5125550067526
2026-01-01,Kepulauan Bangka Belitung,Beras,15300.0,Rp0,15100.0,14550.0,15050.0,239.7915761641031
2026-01-01,Nusa Tenggara Timur,Beras,15300.0,Rp0,15300.0,14700.0,15135.714285714286,197.30324738304267
2026-01-01,Kepulauan Riau,Beras,15350.0,Rp50,15300.0,14800.0,15214.285714285714,143.51041110182143
2026-01-01,Nusa Tenggara Barat,Beras,13850.0,Rp0,15350.0,15350.0,15000.0,523.6092690794327
2026-01-01,Jawa Tengah,Beras,14950.0,-Rp50,13850.0,15100.0,14978.57142857143,521.901286049545
2026-01-01,Banten,Beras,14950.0,Rp0,14950.0,15000.0,14971.42857142857,521.9012860495404
2026-01-01,Gorontalo,Beras,15350.0,-Rp150,14950.0,15100.0,15007.142857142857,540.3922737447729
2026-01-01,Papua,Beras,18750.0,Rp0,15350.0,15300.0,15500.0,1526.1607604267106
2026-01-01,Bengkulu,Beras,15500.0,Rp0,18750.0,15300.0,15528.57142857143,1523.66256731837
2026-01-01,Sumatera Selatan,Beras,15500.0,Rp0,15500.0,15350.0,15550.0,1521.7862311549989
2026-01-01,Sulawesi Tenggara,Beras,15500.0,Rp0,15500.0,13850.0,15785.714285714286,1330.3239848855117
2026-01-01,Kalimantan Timur,Beras,16200.0,Rp0,15500.0,14950.0,15964.285714285714,1282.4827112915746
2026-01-01,DKI Jakarta,Beras,16300.0,Rp0,16200.0,14950.0,16157.142857142857,1203.6155848901633
2026-01-01,Riau,Beras,16350.0,Rp0,16300.0,15350.0,16300.0,1150.000000000048
2026-01-01,Kalimantan Barat,Beras,16600.0,Rp0,16350.0,18750.0,15992.857142857143,476.47015596332216
2026-01-01,Jambi,Beras,15400.0,Rp0,16600.0,15500.0,15978.57142857143,494.85447596323286
2026-01-01,Papua Barat,Beras,16850.0,Rp0,15400.0,15500.0,16171.42857142857,538.4059364280592
2026-01-01,Kalimantan Utara,Beras,17250.0,Rp0,16850.0,15500.0,16421.428571428572,579.4085654479717
2026-01-01,Kalimantan Selatan,Beras,17550.0,Rp0,17250.0,16200.0,16614.285714285714,704.5768740378088
2026-01-01,Kalimantan Tengah,Beras,17900.0,Rp0,17550.0,16300.0,16842.85714285714,833.3809510207676
2026-01-01,Sumatera Barat,Beras,18200.0,Rp0,17900.0,16350.0,17107.14285714286,937.8293072433025
2026-01-01,Bali,Beras,15400.0,Rp0,18200.0,16600.0,16935.714285714286,1134.9428347259468
2026-01-01,Maluku,Beras,16650.0,Rp0,15400.0,15400.0,17114.285714285714,933.5033858691776
2026-01-01,Maluku Utara,Beras,17400.0,Rp0,16650.0,16850.0,17192.85714285714,930.6935457986026
2026-01-02,Nusa Tenggara Timur,Beras,15300.0,Rp0,17400.0,17250.0,16914.285714285714,1171.4358304074617
2026-01-02,Gorontalo,Beras,15350.0,Rp0,15300.0,17550.0,16600.0,1263.9224659765748
2026-01-02,Nusa Tenggara Barat,Beras,13850.0,Rp0,15350.0,17900.0,16021.42857142857,1478.4161409137178
2026-01-02,Sulawesi Selatan,Beras,14100.0,-Rp150,13850.0,18200.0,15435.714285714286,1268.763927908357
2026-01-02,DI Yogyakarta,Beras,14200.0,Rp0,14100.0,15400.0,15264.285714285714,1352.6869204517832
2026-01-02,Jawa Timur,Beras,14550.0,Rp0,14200.0,16650.0,14964.285714285714,1220.5580300670392
2026-01-02,Lampung,Beras,14750.0,Rp50,14550.0,17400.0,14585.714285714286,584.3188953196269
2026-01-02,Jawa Tengah,Beras,15050.0,Rp100,14750.0,15300.0,14550.0,539.2896562444784
2026-01-02,Sulawesi Barat,Beras,14350.0,Rp0,15050.0,15350.0,14407.142857142857,408.6854652696493
2026-01-02,Sulawesi Utara,Beras,15000.0,Rp0,14350.0,13850.0,14571.42857142857,377.3340063921098
2026-01-02,Aceh,Beras,15100.0,Rp0,15000.0,14100.0,14714.285714285714,357.9039509341866
2026-01-02,Sumatera Utara,Beras,15100.0,Rp0,15100.0,14200.0,14842.857142857143,299.20529661581315
2026-01-02,Kepulauan Riau,Beras,15300.0,-Rp50,15100.0,14550.0,14950.0,310.9126351017022
2026-01-02,Kepulauan Bangka Belitung,Beras,15300.0,Rp0,15300.0,14750.0,15028.57142857143,321.26980205670577
2026-01-02,Sulawesi Tengah,Beras,15350.0,Rp0,15300.0,15050.0,15071.42857142857,343.8230441863706
2026-01-02,Jawa Barat,Beras,14800.0,Rp0,15350.0,14350.0,15135.714285714286,197.30324738308497
2026-01-02,Banten,Beras,14950.0,Rp0,14800.0,15000.0,15128.57142857143,203.83233072050604
2026-01-02,Papua,Beras,18750.0,Rp0,14950.0,15100.0,15650.0,1382.0274961084087
2026-01-02,Jambi,Beras,15400.0,Rp0,18750.0,15100.0,15692.857142857143,1366.695702362764
2026-01-02,Kalimantan Barat,Beras,16600.0,Rp0,15400.0,15300.0,15878.57142857143,1392.4969009112544
2026-01-02,Bali,Beras,15400.0,Rp0,16600.0,15300.0,15892.857142857143,1386.0701555802702
2026-01-02,Bengkulu,Beras,15500.0,Rp0,15400.0,15350.0,15914.285714285714,1377.411305588043
2026-01-02,Sumatera Selatan,Beras,15500.0,Rp0,15500.0,14800.0,16014.285714285714,1306.6223267500916
2026-01-02,Kalimantan Timur,Beras,16200.0,Rp0,15500.0,14950.0,16192.857142857143,1219.4358570764784
2026-01-02,DKI Jakarta,Beras,16300.0,Rp0,16200.0,18750.0,15842.857142857143,506.1526214397006
2026-01-02,Riau,Beras,16350.0,Rp0,16300.0,15400.0,15978.57142857143,494.85447596323377
2026-01-02,Sulawesi Tenggara,Beras,15500.0,Rp0,16350.0,16600.0,15821.42857142857,435.753315972171
2026-01-02,Maluku,Beras,16650.0,Rp0,15500.0,15400.0,16000.0,487.3397172403545
2026-01-02,Papua Barat,Beras,16850.0,Rp0,16650.0,15500.0,16192.857142857143,522.3572942509553
2026-01-02,Maluku Utara,Beras,17400.0,Rp0,16850.0,15500.0,16464.285714285714,591.4067168726785
2026-01-02,Kalimantan Selatan,Beras,17550.0,Rp0,17400.0,16200.0,16657.14285714286,700.849824278226
2026-01-02,Kalimantan Tengah,Beras,17900.0,Rp0,17550.0,16300.0,16885.714285714286,816.3507649467036
2026-01-02,Sumatera Barat,Beras,18200.0,Rp0,17900.0,16350.0,17150.0,908.2951062296185
2026-01-02,Kalimantan Utara,Beras,17250.0,Rp0,18200.0,15500.0,17400.0,547.7225575059341
2026-01-05,Jawa Barat,Beras,14800.0,Rp0,17250.0,16650.0,17135.714285714286,1118.6726828832623
2026-01-05,Sulawesi Selatan,Beras,14150.0,Rp50,14800.0,16850.0,16750.0,1596.8719422672582
2026-01-05,DI Yogyakarta,Beras,14200.0,Rp0,14150.0,17400.0,16292.857142857143,1821.9560394048772
2026-01-05,Sulawesi Barat,Beras,14350.0,Rp0,14200.0,17550.0,15835.714285714286,1855.1087761714568
2026-01-05,Jawa Timur,Beras,14550.0,Rp0,14350.0,17900.0,15357.142857142857,1655.1506908808258
2026-01-05,Lampung,Beras,14750.0,Rp0,14550.0,18200.0,14864.285714285714,1081.9404965590163
2026-01-05,Banten,Beras,14950.0,Rp0,14750.0,17250.0,14535.714285714286,311.8684093665393
2026-01-05,Sulawesi Utara,Beras,15000.0,Rp0,14950.0,14800.0,14564.285714285714,347.2682509158705
2026-01-05,Jawa Tengah,Beras,15050.0,Rp0,15000.0,14150.0,14692.857142857143,334.6995810018684
2026-01-05,Aceh,Beras,15100.0,Rp0,15050.0,14200.0,14821.42857142857,282.632185676111
2026-01-05,Sumatera Utara,Beras,15200.0,Rp100,15100.0,14350.0,14942.857142857143,222.53945610384366
2026-01-05,Kepulauan Riau,Beras,15200.0,-Rp100,15200.0,14550.0,15035.714285714286,157.35915849149822
2026-01-05,Kepulauan Bangka Belitung,Beras,15300.0,Rp0,15200.0,14750.0,15114.285714285714,124.88089563475519
2026-01-05,Nusa Tenggara Timur,Beras,15300.0,Rp0,15300.0,14950.0,15164.285714285714,118.01936886759528
2026-01-05,Gorontalo,Beras,15350.0,Rp0,15300.0,15000.0,15214.285714285714,110.73348527555885
2026-01-05,Sulawesi Tengah,Beras,15350.0,Rp0,15350.0,15050.0,15257.142857142857,93.22272357034308
2026-01-05,Nusa Tenggara Barat,Beras,13850.0,Rp0,15350.0,15100.0,15078.57142857143,545.3264640380372
2026-01-05,DKI Jakarta,Beras,16300.0,Rp0,13850.0,15200.0,15235.714285714286,717.4690967291112
2026-01-05,Maluku,Beras,16650.0,Rp0,16300.0,15200.0,15442.857142857143,893.228494203283
2026-01-05,Bengkulu,Beras,15500.0,Rp0,16650.0,15300.0,15471.42857142857,891.093496243329
2026-01-05,Sumatera Selatan,Beras,15500.0,Rp0,15500.0,15300.0,15500.0,887.8813734575658
2026-01-05,Sulawesi Tenggara,Beras,15500.0,Rp0,15500.0,15350.0,15521.42857142857,885.4646345547594
2026-01-05,Kalimantan Timur,Beras,16200.0,Rp0,15500.0,15350.0,15642.857142857143,915.8004565352286
2026-01-05,Kalimantan Barat,Beras,16250.0,-Rp350,16200.0,13850.0,15985.714285714286,476.7199437424389
2026-01-05,Riau,Beras,16350.0,Rp0,16250.0,16300.0,15992.857142857143,482.55273583001997
2026-01-05,Papua,Beras,18750.0,Rp0,16350.0,16650.0,16292.857142857143,1150.1552690212052
2026-01-05,Jambi,Beras,15400.0,Rp0,18750.0,15500.0,16278.57142857143,1162.2023428449859
2026-01-05,Kalimantan Utara,Beras,17250.0,Rp0,15400.0,15500.0,16528.571428571428,1155.009791754112
2026-01-05,Maluku Utara,Beras,17400.0,Rp0,17250.0,15500.0,16800.0,1094.6841249117376
2026-01-05,Kalimantan Selatan,Beras,17750.0,Rp200,17400.0,16200.0,17021.428571428572,1109.7511518571243
2026-01-05,Kalimantan Tengah,Beras,17900.0,Rp0,17750.0,16250.0,17257.14285714286,1093.7049310445814
2026-01-05,Sumatera Barat,Beras,18200.0,Rp0,17900.0,16350.0,17521.428571428572,1060.99683586485
2026-01-05,Bali,Beras,15400.0,Rp0,18200.0,18750.0,17042.85714285714,1164.9136489561865
2026-01-05,Papua Barat,Beras,16800.0,-Rp50,15400.0,15400.0,17242.85714285714,932.9293343323967
2026-01-06,Sulawesi Selatan,Beras,14150.0,Rp0,16800.0,17250.0,16800.0,1495.270321157273
2026-01-06,DI Yogyakarta,Beras,14200.0,Rp0,14150.0,17400.0,16342.857142857143,1748.9112259318952
2026-01-06,Jawa Timur,Beras,14550.0,Rp0,14200.0,17750.0,15885.714285714286,1737.9859717774061
2026-01-06,Lampung,Beras,14750.0,Rp0,14550.0,17900.0,15435.714285714286,1524.1703441855664
2026-01-06,Jawa Barat,Beras,14800.0,Rp0,14750.0,18200.0,14950.0,917.4239296344109
2026-01-06,Banten,Beras,14950.0,Rp0,14800.0,15400.0,14885.714285714286,896.1558112819289
2026-01-06,Nusa Tenggara Barat,Beras,13850.0,Rp0,14950.0,16800.0,14464.285714285714,404.8809348776727
2026-01-06,Sumatera Utara,Beras,15200.0,Rp0,13850.0,14150.0,14614.285714285714,459.8136268397451
2026-01-06,Aceh,Beras,15100.0,Rp0,15200.0,14200.0,14742.857142857143,450.3966505827715
2026-01-06,Sulawesi Tengah,Beras,15350.0,Rp0,15100.0,14550.0,14857.142857142857,492.8053803036818
2026-01-06,Kepulauan Riau,Beras,15200.0,Rp0,15350.0,14750.0,14921.42857142857,505.68200058281957
2026-01-06,Kepulauan Bangka Belitung,Beras,15300.0,Rp0,15200.0,14800.0,14992.857142857143,520.7595185780878
2026-01-06,Nusa Tenggara Timur,Beras,15300.0,Rp0,15300.0,14950.0,15042.857142857143,532.6260190693988
2026-01-06,Sulawesi Utara,Beras,15000.0,Rp0,15300.0,13850.0,15207.142857142857,123.92393980379093
2026-01-06,Jawa Tengah,Beras,15050.0,Rp0,15000.0,15200.0,15185.714285714286,137.58114488514636
2026-01-06,Gorontalo,Beras,15350.0,Rp0,15050.0,15100.0,15221.42857142857,143.92458342356284
2026-01-06,Sulawesi Barat,Beras,14350.0,Rp0,15350.0,15350.0,15078.57142857143,347.4396144850921
2026-01-06,Jambi,Beras,15400.0,Rp0,14350.0,15200.0,15107.142857142857,366.7748758067987
2026-01-06,Sulawesi Tenggara,Beras,15500.0,Rp0,15400.0,15300.0,15135.714285714286,391.2738658465969
2026-01-06,Sumatera Selatan,Beras,15500.0,Rp0,15500.0,15300.0,15164.285714285714,412.021728506188
2026-01-06,Kalimantan Timur,Beras,16200.0,Rp0,15500.0,15000.0,15335.714285714286,556.5625793757109
2026-01-06,Kalimantan Barat,Beras,16250.0,Rp0,16200.0,15050.0,15507.142857142857,633.3959868755356
2026-01-06,DKI Jakarta,Beras,16300.0,Rp0,16250.0,15350.0,15642.857142857143,693.0780207572546
2026-01-06,Riau,Beras,16350.0,Rp0,16300.0,14350.0,15928.57142857143,435.75331597223584
2026-01-06,Maluku,Beras,16650.0,Rp0,16350.0,15400.0,16107.142857142857,439.1550328268048
2026-01-06,Maluku Utara,Beras,17400.0,Rp0,16650.0,15500.0,16378.57142857143,569.2518063632065
2026-01-06,Bengkulu,Beras,15500.0,Rp0,17400.0,15500.0,16378.57142857143,569.2518063632061
2026-01-06,Bali,Beras,15400.0,Rp0,15500.0,16200.0,16264.285714285714,680.511012471741
2026-01-06,Kalimantan Selatan,Beras,17750.0,Rp0,15400.0,16250.0,16478.571428571428,881.6920961317362
2026-01-06,Kalimantan Tengah,Beras,17900.0,Rp0,17750.0,16300.0,16707.14285714286,1023.6489353570003
2026-01-06,Sumatera Barat,Beras,18200.0,Rp0,17900.0,16350.0,16971.428571428572,1147.4090896660068
2026-01-06,Papua,Beras,18750.0,Rp0,18200.0,16650.0,17271.428571428572,1312.077596428038
2026-01-06,Papua Barat,Beras,16800.0,Rp0,18750.0,17400.0,17185.714285714286,1321.8403476829587
2026-01-06,Kalimantan Utara,Beras,17300.0,Rp50,16800.0,15500.0,17442.85714285714,1094.8472387467352
2026-01-07,Sulawesi Selatan,Beras,14150.0,Rp0,17300.0,15400.0,17264.285714285714,1507.6787582558802
2026-01-07,DI Yogyakarta,Beras,14200.0,Rp0,14150.0,17750.0,16757.14285714286,1870.47867568462
2026-01-07,Banten,Beras,14950.0,Rp0,14200.0,17900.0,16335.714285714286,1902.1291328654236
2026-01-07,Jawa Timur,Beras,14550.0,Rp0,14950.0,18200.0,15814.285714285714,1803.6338980222724
2026-01-07,Lampung,Beras,14750.0,Rp0,14550.0,18750.0,15242.857142857143,1274.5680874410766
2026-01-07,Jawa Barat,Beras,14800.0,Rp0,14750.0,16800.0,14957.142857142857,1076.037705127634
2026-01-07,Gorontalo,Beras,15350.0,Rp0,14800.0,17300.0,14678.57142857143,422.15433873560903
2026-01-07,Aceh,Beras,15100.0,Rp0,15350.0,14150.0,14814.285714285714,373.84743514033886
2026-01-07,Sulawesi Utara,Beras,15000.0,Rp0,15100.0,14200.0,14928.57142857143,259.57841277759337
2026-01-07,Sumatera Utara,Beras,15200.0,Rp0,15000.0,14950.0,14964.285714285714,279.45525240088864
2026-01-07,Kepulauan Riau,Beras,15200.0,Rp0,15200.0,14550.0,15057.142857142857,220.65918560020305
2026-01-07,Kepulauan Bangka Belitung,Beras,15300.0,Rp0,15200.0,14750.0,15135.714285714286,188.66700319494012
2026-01-07,Nusa Tenggara Timur,Beras,15300.0,Rp0,15300.0,14800.0,15207.142857142857,123.92393980386706
2026-01-07,Nusa Tenggara Barat,Beras,13850.0,Rp0,15300.0,15350.0,14992.857142857143,515.1282780593275
2026-01-07,Jawa Tengah,Beras,15000.0,-Rp50,13850.0,15100.0,14978.57142857143,513.0441362236792
2026-01-07,Bali,Beras,15350.0,-Rp50,15000.0,15000.0,15028.57142857143,532.178809906534
2026-01-07,Sulawesi Barat,Beras,14350.0,Rp0,15350.0,15200.0,14907.142857142857,581.2548002866818
2026-01-07,Sulawesi Tengah,Beras,15350.0,Rp0,14350.0,15200.0,14928.57142857143,596.417878432117
2026-01-07,Bengkulu,Beras,15500.0,Rp0,15350.0,15300.0,14957.142857142857,621.442254911651
2026-01-07,Sumatera Selatan,Beras,15500.0,Rp0,15500.0,15300.0,14985.714285714286,644.0201120781287
2026-01-07,Papua,Beras,18900.0,Rp150,15500.0,13850.0,15707.142857142857,1464.9882170823712
2026-01-07,Kalimantan Timur,Beras,16200.0,Rp0,18900.0,15000.0,15878.57142857143,1438.4184436551984
2026-01-07,DKI Jakarta,Beras,16300.0,Rp0,16200.0,15350.0,16014.285714285714,1424.989557188106
2026-01-07,Kalimantan Barat,Beras,16300.0,Rp50,16300.0,14350.0,16292.857142857143,1221.4842649514212
2026-01-07,Riau,Beras,16350.0,Rp0,16300.0,15350.0,16435.714285714286,1149.1715442419547
2026-01-07,Sulawesi Tenggara,Beras,15500.0,Rp0,16350.0,15500.0,16435.714285714286,1149.1715442419547
2026-01-07,Papua Barat,Beras,16800.0,Rp0,15500.0,15500.0,16621.428571428572,1075.429039522341
2026-01-07,Maluku Utara,Beras,17400.0,Rp0,16800.0,18900.0,16407.14285714286,581.9711987638711
2026-01-07,Kalimantan Selatan,Beras,17750.0,Rp0,17400.0,16200.0,16628.571428571428,758.2090426665212
2026-01-07,Kalimantan Tengah,Beras,17900.0,Rp0,17750.0,16300.0,16857.14285714286,874.8469253861655
2026-01-07,Sumatera Barat,Beras,18200.0,Rp0,17900.0,16300.0,17128.571428571428,963.438781508692
2026-01-07,Jambi,Beras,15400.0,Rp0,18200.0,16350.0,16992.85714285714,1141.7926590196016
2026-01-07,Maluku,Beras,16650.0,Rp0,15400.0,15500.0,17157.14285714286,959.352460182299
2026-01-07,Kalimantan Utara,Beras,17300.0,Rp0,16650.0,16800.0,17228.571428571428,946.8619852166174
2026-01-08,Sulawesi Selatan,Beras,14150.0,Rp0,17300.0,17400.0,16764.285714285714,1489.8865409024702
2026-01-08,Sulawesi Barat,Beras,14350.0,Rp0,14150.0,17750.0,16278.57142857143,1659.532349503232
2026-01-08,Jawa Timur,Beras,14550.0,Rp0,14350.0,17900.0,15800.0,1595.8278938113735
2026-01-08,Lampung,Beras,14750.0,Rp0,14550.0,18200.0,15307.142857142857,1219.435857076238
2026-01-08,Jawa Barat,Beras,14800.0,Rp0,14750.0,15400.0,15221.42857142857,1232.834519463316
2026-01-08,Gorontalo,Beras,15350.0,Rp0,14800.0,16650.0,15035.714285714286,1068.7665342632943
2026-01-08,Kepulauan Bangka Belitung,Beras,15150.0,-Rp150,15350.0,17300.0,14728.57142857143,424.1237465410486
2026-01-08,Sulawesi Utara,Beras,15000.0,Rp0,15150.0,14150.0,14850.0,345.2052529522273
2026-01-08,Aceh,Beras,15100.0,Rp0,15000.0,14350.0,14957.142857142857,272.99049346639526
2026-01-08,Nusa Tenggara Barat,Beras,13850.0,Rp0,15100.0,14550.0,14857.142857142857,489.4116973703826
2026-01-08,Sumatera Utara,Beras,15200.0,Rp0,13850.0,14750.0,14921.42857142857,502.3753102812128
2026-01-08,Kepulauan Riau,Beras,15300.0,Rp100,15200.0,14800.0,14992.857142857143,517.5491695060315
2026-01-08,Nusa Tenggara Timur,Beras,15300.0,Rp0,15300.0,15350.0,14985.714285714286,512.1151284244004
2026-01-08,Banten,Beras,14950.0,Rp0,15300.0,15150.0,14957.142857142857,506.97515671187074
2026-01-08,Jawa Tengah,Beras,15000.0,Rp0,14950.0,15000.0,14957.142857142857,506.97515671187074
2026-01-08,Bali,Beras,15350.0,Rp0,15000.0,15100.0,14992.857142857143,527.1215636419962
2026-01-08,DI Yogyakarta,Beras,14200.0,Rp0,15350.0,13850.0,15042.857142857143,402.5218124811163
2026-01-08,Sulawesi Tengah,Beras,15350.0,Rp0,14200.0,15200.0,15064.285714285714,416.04715849831956
2026-01-08,Bengkulu,Beras,15500.0,Rp0,15350.0,15300.0,15092.857142857143,441.04853420356864
2026-01-08,Sulawesi Tenggara,Beras,15500.0,Rp0,15500.0,15300.0,15121.42857142857,462.6528061591599
2026-01-08,Kalimantan Timur,Beras,16200.0,Rp0,15500.0,14950.0,15300.0,604.8415770536776
2026-01-08,DKI Jakarta,Beras,16300.0,Rp0,16200.0,15000.0,15485.714285714286,690.8414469047706
2026-01-08,Kalimantan Barat,Beras,16300.0,Rp0,16300.0,15350.0,15621.42857142857,750.4760394002931
2026-01-08,Riau,Beras,16350.0,Rp0,16300.0,14200.0,15928.57142857143,452.63777171246505
2026-01-08,Maluku Utara,Beras,17400.0,Rp0,16350.0,15350.0,16221.42857142857,640.219456421799
2026-01-08,Sumatera Selatan,Beras,15500.0,Rp0,17400.0,15500.0,16221.42857142857,640.219456421799
2026-01-08,Kalimantan Utara,Beras,17300.0,Rp0,15500.0,15500.0,16478.571428571428,663.2352164814519
2026-01-08,Jambi,Beras,15400.0,Rp0,17300.0,16200.0,16364.285714285714,778.1999987762823
2026-01-08,Kalimantan Selatan,Beras,17750.0,Rp0,15400.0,16300.0,16571.428571428572,935.3507109000677
2026-01-08,Kalimantan Tengah,Beras,17950.0,Rp50,17750.0,16300.0,16807.14285714286,1055.7100972919989
2026-01-08,Sumatera Barat,Beras,18200.0,Rp0,17950.0,16350.0,17071.428571428572,1149.5858467501566
2026-01-08,Papua,Beras,18900.0,Rp0,18200.0,17400.0,17285.714285714286,1344.3444144871169
2026-01-08,Maluku,Beras,16650.0,Rp0,18900.0,15500.0,17450.0,1145.2801695076996
2026-01-08,Papua Barat,Beras,16800.0,Rp0,16650.0,17300.0,17378.571428571428,1171.4866419988837
2026-01-09,Sulawesi Selatan,Beras,14150.0,Rp0,16800.0,15400.0,17200.0,1555.634918610643
2026-01-09,DI Yogyakarta,Beras,14200.0,Rp0,14150.0,17750.0,16692.85714285714,1889.31834520395
2026-01-09,Sulawesi Barat,Beras,14350.0,Rp0,14200.0,17950.0,16178.57142857143,1977.9739513909103
2026-01-09,Jawa Timur,Beras,14550.0,Rp0,14350.0,18200.0,15657.142857142857,1831.9908504657242
2026-01-09,Lampung,Beras,14750.0,Rp0,14550.0,18900.0,15064.285714285714,1153.5142990420497
2026-01-09,Jawa Barat,Beras,14800.0,Rp0,14750.0,16650.0,14800.0,917.4239296343399
2026-01-09,Sulawesi Tengah,Beras,15350.0,Rp0,14800.0,16800.0,14592.857142857143,418.75666305868543
